,state,city,song,artist
3293, California,San Francisco,Drinking in L.A.,  Bran Van 3000
3294, California,San Francisco,Drive North,  SWMRS
3295, California,San Francisco,Drove Up from Pedro,"  Mike Watt (an ode to Watt's hometown, San Pedro)"
3296, California,San Francisco,Drugs not Working,  Ryan Adams
3297, California,San Francisco,DTLA (Downtown Los Angeles),  Gary Jules
3298, California,San Francisco,Dying in LA,  Panic! at the Disco
3299, California,San Francisco,Earthquake Song,  Little Girls
3300, California,San Francisco,East L.A.,  War
3301, California,San Francisco,East L.A. Breeze,  Brazzaville
3302, California,San Francisco,Eastside LB,  The Twinz feat. Warren G
3303, California,San Francisco,Echo Park,  Ryan Cabrera
3304, California,San Francisco,Electric Los Angeles Sunset,  Al Stewart
3305, California,San Francisco,El Lay,  NOFX
3306, California,San Francisco,Electrolite,  R.E.M.
3307, California,San Francisco,Estimated Prophet,  Grateful Dead
3308, California,San Francisco,Everyone Is Someone in L.A.,  Felix da Housecat
3309, California,San Francisco,Fallen Angel,  Poison (referring to kids moving away from home in the 1980s to make it big in L.A.)
3310, California,San Francisco,Free Fallin',  Tom Petty
3311, California,San Francisco,Fuck Compton,  Tim Dog
3312, California,San Francisco,Gangsta Love,"  Warren G feat. RBX, Nate Dogg & Kurupt"
3313, California,San Francisco,Garden Grove,  Sublime
3314, California,San Francisco,The Ghosts of Beverly Drive,  Death Cab For Cutie
3315, California,San Francisco,Girl from Malibu,  Red Elvises
3316, California,San Francisco,Glendora,  Rilo Kiley
3317, California,San Francisco,Going Out West,"  Gomez (cover of ""Goin' Out West""  Tom Waits)"
3318, California,San Francisco,Goin' Out West,  Tom Waits
3319, California,San Francisco,Going to Malibu,  The Mountain Goats
3320, California,San Francisco,Goode Hollywood,  Richard Marx
3321, California,San Francisco,Goode L.A.,  Green River Ordinance (band)
3322, California,San Francisco,"Goodnight, Hollywood Blvd",  Ryan Adams
3323, California,San Francisco,Goodnight L.A.,  Counting Crows
3324, California,San Francisco,Gone Hollywood,  Supertramp
3325, California,San Francisco,Grapevine,  Tom Russell
3326, California,San Francisco,The Great Los Angeles Flood,  Woody Guthrie
3327, California,San Francisco,Grey in L.A.,  Loudon Wainwright III
3328, California,San Francisco,Griffith Park,  Mellow the Band
3329, California,San Francisco,The Haircut Song,  Ray Stevens (reference to L.A.)
3330, California,San Francisco,Hating Hollywood,  Theory of a Deadman
3331, California,San Francisco,Heartattack and Vine,  Tom Waits
3332, California,San Francisco,Heaven Help the Fool,  Bob Weir
3333, California,San Francisco,Hell Looks A Lot Like L.A.,  Less than Jake
3334, California,San Francisco,"Hello, Brooklyn",  All Time Low
3335, California,San Francisco,"Hello L.A., Bye Bye Birmingham",  Blue Cheer
3336, California,San Francisco,Here I Am in Hollywood,  Red Elvises
3337, California,San Francisco,Here in L.A.,  Roy Joseph
3338, California,San Francisco,"Hey, California",  Paul Melancon
3339, California,San Francisco,"History Lesson, Pt. 2",  The Minutemen
3340, California,San Francisco,Hollywood,  999
3341, California,San Francisco,Hollywood,  Bizzy Bone
3342, California,San Francisco,Hollywood,  Collective Soul
3343, California,San Francisco,Hollywood,  The Cranberries
3344, California,San Francisco,Hollywood,  Dorian's Gray
3345, California,San Francisco,Hollywood,  JayZ featuring Beyoncé
3346, California,San Francisco,Hollywood,  The Jonas Brothers
3347, California,San Francisco,Hollywood,  Los Lonely Boys
3348, California,San Francisco,Hollywood,  Madonna
3349, California,San Francisco,Hollywood,  Marina and the Diamonds
3350, California,San Francisco,Hollywood,  Nickelback
3351, California,San Francisco,Hollywood,  P.O.D.
3352, California,San Francisco,Hollywood,  Kendall Payne
3353, California,San Francisco,Hollywood,  Red Hot Chili Peppers
3354, California,San Francisco,Hollywood,  Rufus featuring Chaka Khan
3355, California,San Francisco,Hollywood,  The Runaways
3356, California,San Francisco,Hollywood,  Saliva
3357, California,San Francisco,Hollywood,  Some Velvet Morning
3358, California,San Francisco,Hollywood,  Streetheart
3359, California,San Francisco,Hollywood,  Throw Rag
3360, California,San Francisco,Hollywood,  The Veronicas
3361, California,San Francisco,Hollywood,  West Indian Girl
3362, California,San Francisco,Hollywood,  World Party
3363, California,San Francisco,Hollywood Balon,  The Misfits
3364, California,San Francisco,Hollywood Bitch,  Stone Temple Pilots
3365, California,San Francisco,Hollywood Black,  Dio
3366, California,San Francisco,Hollywood Cemetery,  Cracker
3367, California,San Francisco,Hollywood (Down On Your Luck),  Thin Lizzy
3368, California,San Francisco,Hollywood Dreams,  Miguel
3369, California,San Francisco,Holiday from Real,  Jack's Mannequin
3370, California,San Francisco,Hollywood Girl,  Drake Bell
3371, California,San Francisco,Hollywood Hills,  Sunrise Avenue
3372, California,San Francisco,Hollywood Honeys,  Hank Williams Jr.
3373, California,San Francisco,Hollywood (Is Burning Down),  Calibretto 13
3374, California,San Francisco,Hollywood Kids,  The Thrills
3375, California,San Francisco,Hollywood Nights,  Bob Seger
3376, California,San Francisco,Hollywood the Second Time,  Wall of Voodoo
3377, California,San Francisco,Hollywood Sign,  The Explosion
3378, California,San Francisco,Hollywood Squares,"  William ""Bootsy"" Collins"
3379, California,San Francisco,Hollywood Swinging,  Kool & the Gang
3380, California,San Francisco,Hollywood Tease,  L.A. Guns
3381, California,San Francisco,Hollywood Whore,  Papa Roach
3382, California,San Francisco,Hollywood's Not America,  Ferras
3383, California,San Francisco,Honey Don’t Leave L.A.,  James Taylor
3384, California,San Francisco,Hooray for Hollywood,"  Johnnie Davis and Frances Langford, accompanied  Benny Goodman and his orchestra."
3385, California,San Francisco,"Hooray, It's L.A.",  Blindside
3386, California,San Francisco,Hot Box City,  Klaatu
3387, California,San Francisco,Hot Fudge (Moving to L.A.),  Robbie Williams
3388, California,San Francisco,Hot Rod Lincoln,"  C. Ryan, W.S. Stevenson (San Pedro and the Grapevine)"
3389, California,San Francisco,Hotel Roosevelt,  Augustana
3390, California,San Francisco,How to Survive in South Central,  Ice Cube
3391, California,San Francisco,I Ain't from Compton,  O.F.T.B.
3392, California,San Francisco,I Am Hollywood,  He Is Legend
3393, California,San Francisco,I Can't Stand L.A,  Bowling For Soup
3394, California,San Francisco,I Left My Wallet in El Segundo,  A Tribe Called Quest
3395, California,San Francisco,I Love Cali,  Roscoe
3396, California,San Francisco,I Love LA,  Emblem3
3397, California,San Francisco,I Love L.A.,  Rilo Kiley
3398, California,San Francisco,I Love L.A.,  Randy Newman
3399, California,San Francisco,I Love L.A.,  Starcrawler
3400, California,San Francisco,I Loved the Way She Said 'L.A.',  Spitalfield
3401, California,San Francisco,I Remember L.A.,  Celine Dion
3402, California,San Francisco,If Hollywood Don't Need You (Honey I Still Do),  Don Williams
3403, California,San Francisco,I'm From L.A.,  Go Betty Go
3404, California,San Francisco,I'm So L.A.,  MYNX
3405, California,San Francisco,(I'm Spending) Hanukkah in Santa Monica,  Tom Lehrer
3406, California,San Francisco,In L.A.,  Delinquent Habits
3407, California,San Francisco,Inglewood Swangin,  Mack 10
3408, California,San Francisco,Into the Airwaves,  Jack's Mannequin
3409, California,San Francisco,Into the Great Wide Open,  Tom Petty (Hollywood)
3410, California,San Francisco,Irvine,  Kelly Clarkson
3411, California,San Francisco,It's a Beautiful Day,  The Beach Boys
3412, California,San Francisco,It's Christmas Once Again in Santa Barbara,  Barry De Vorzon
3413, California,San Francisco,Johnny Hit and Run Paulene,  X
3414, California,San Francisco,Join Me in L.A.,  Warren Zevon
3415, California,San Francisco,Kalifornia,  Mos Def
3416, California,San Francisco,Kalifornian Ruosteiset Kukkulat, (California's Rusty Hills)  Ultra Bra
3417, California,San Francisco,Karma's Payment,  Modest Mouse
3418, California,San Francisco,The Kelly Affair,  Be Your Own Pet (references to LA and the Valley)
3419, California,San Francisco,The Kids,  Hollywood Undead
3420, California,San Francisco,Killafornia,  Cypress Hill
3421, California,San Francisco,A Kind of Christmas Card,  Morten Harket
3422, California,San Francisco,LA,  SiR
3423, California,San Francisco,LA,  Ty Dolla $ign
3424, California,San Francisco,L.A.,  Jackie DeShannon
3425, California,San Francisco,L.A.,  Murs
3426, California,San Francisco,L.A.,  Naked Brothers Band
3427, California,San Francisco,L.A.,  Elliott Smith
3428, California,San Francisco,L.A.,  Neil Young
3429, California,San Francisco,L.A. Ba (Where Dreams Are Made Of),  Jonas Brothers
3430, California,San Francisco,L.A. Blue,  Joey McIntyre
3431, California,San Francisco,La Brea,  Lexington & 3rd
3432, California,San Francisco,L.A. City,  Amad Jamal
3433, California,San Francisco,L.A. County,  Lyle Lovett
3434, California,San Francisco,LA Devotee,  Panic! at the Disco
3435, California,San Francisco,L.A. Feeding Fire,  Negative
3436, California,San Francisco,L.A. Freeway,  Guy Clark (covered  Jerry Jeff Walker)
3437, California,San Francisco,L.A. Girl,  The Adolescents
3438, California,San Francisco,L.A. Girlz,  Weezer
3439, California,San Francisco,L.A. International Airport,  Susan Raye
3440, California,San Francisco,LA Hallucinations,  Carly Rae Jepsen
3441, California,San Francisco,L.A. Is Burnin',  Lexington & 3rd
3442, California,San Francisco,L.A. Is My Lady,  Frank Sinatra
3443, California,San Francisco,L.A. Is The Place,  N.W.A
3444, California,San Francisco,"L.A., L.A. (remix)","  CaponeNNoreaga featuring Tragedy Khadafi, Prodigy (Mobb Deep)"
3445, California,San Francisco,L.A. Made Me,  Alexz Johnson
3446, California,San Francisco,L.A. My Town,  The Four Tops
3447, California,San Francisco,The L.A. Of My Dreams,  Sony Holland
3448, California,San Francisco,L.A. Song,  Beth Hart
3449, California,San Francisco,L.A. Song,  John Mayer
3450, California,San Francisco,The L.A. Song,  People Under The Stairs
3451, California,San Francisco,L.A. Sunshine,  War
3452, California,San Francisco,L.A. Woman,  The Doors
3453, California,San Francisco,L.A.P.D.,  L.A. Guns
3454, California,San Francisco,L.A.P.D.,  The Offspring
3455, California,San Francisco,La Cienega Just Smiled,  Ryan Adams
3456, California,San Francisco,La La Land,  Bryce Vine
3457, California,San Francisco,La La Land,  The GoGo's
3458, California,San Francisco,The Last Resort,  Eagles
3459, California,San Francisco,"Late Night, Early Town",  Lloyd Cole
3460, California,San Francisco,Laurel Canyon,  Jackie DeShannon
3461, California,San Francisco,LAX,  Big D and the Kids Table
3462, California,San Francisco,LAX to O'Hare,  The Academy Is...
3463, California,San Francisco,LBC and the ING,  Mack 10 feat. Snoop Dogg
3464, California,San Francisco,Le Chateau,  Nous Non Plus
3465, California,San Francisco,Let Me Back In,  Rilo Kiley
3466, California,San Francisco,Let's Go!,"  The Olympic Hopefuls (now known as The Hopefuls; ""Like the Hollywood vampires / We sleep until the sun sets"")"
3467, California,San Francisco,Letter to L.A.,  Joe Ely
3468, California,San Francisco,Life in L.A.,  Ariel Pink's Haunted Graffiti
3469, California,San Francisco,The Little Old Lady from Pasadena,"  Jan and Dean, covered  The Beach Boys"
3470, California,San Francisco,Little Suzy Suicide,  Lexington & 3rd
3471, California,San Francisco,Long Beach,  Bethany Curve
3472, California,San Francisco,A Long December,  Counting Crows
3473, California,San Francisco,Long Way to Hollywood,  Hank Williams Jr.
3474, California,San Francisco,Los Ageless,  St. Vincent
3475, California,San Francisco,Los Angeles,  The 69 Eyes
3476, California,San Francisco,Los Angeles,  The Audition
3477, California,San Francisco,Los Angeles,"  Frank Black (although Black sings ""not the one in South California"", this song deliberately continues to be featured here, because its title would appear to place it among songs about California)"
3478, California,San Francisco,Los Angeles,  Blink182
3479, California,San Francisco,Los Angeles,  Counting Crows
3480, California,San Francisco,Los Angeles,  The Firebird Band
3481, California,San Francisco,Los Angeles,  Morten Harket
3482, California,San Francisco,Los Angeles,  Jim's Big Ego
3483, California,San Francisco,Los Angeles,  Brad Mehldau
3484, California,San Francisco,Los Angeles,  Ozma
3485, California,San Francisco,Los Angeles,  Porcelain and the Tramps
3486, California,San Francisco,Los Angeles,  The Rosewood Thieves
3487, California,San Francisco,Los Angeles,  Sugarcult
3488, California,San Francisco,Los Angeles,  X
3489, California,San Francisco,Los Angeles Blues,  Lightnin' Hopkins
3490, California,San Francisco,Los Angeles Daze,  People Under The Stairs
3491, California,San Francisco,"Los Angeles, I'm Yours",  The Decemberists
3492, California,San Francisco,Los Angeles Is Burning,  Bad Religion
3493, California,San Francisco,Los Angeles November 2019,  Vangelis (Blade Runner)
3494, California,San Francisco,Los Angeles Times,  Xzibit
3495, California,San Francisco,Los Angelinos,  Billy Joel
3496, California,San Francisco,Lost Angeles,  Wired All Wrong
3497, California,San Francisco,Lost Angelino,  Tony Lucca
3498, California,San Francisco,Lost in Hollywood,  System of a Down
3499, California,San Francisco,Love in L.A.,  Ernie Halter
3500, California,San Francisco,Love is the Movement,  Switchfoot
3501, California,San Francisco,Low Rider,  War
3502, California,San Francisco,Lulla,  Shawn Mullins
3503, California,San Francisco,M.A.A.D City,  
3504, California,San Francisco,Madame Hollywood,  Felix da Housecat featuring Miss Kittin
3505, California,San Francisco,Magnets,  Disclosure featuring Lorde
3506, California,San Francisco,Malibu,  Miley Cyrus
3507, California,San Francisco,Malibu,  Hole
3508, California,San Francisco,Malibu Beaches,  Benjamin Boczulak
3509, California,San Francisco,Malibu Gas Station,  Sonic Youth
3510, California,San Francisco,Malibu Love Nest,  Luna
3511, California,San Francisco,Malibu Man,  
3512, California,San Francisco,Malibu Nights,  LANY
3513, California,San Francisco,Malibu Pier,  Rake and the Surftones
3514, California,San Francisco,Malibu Run,  The Fender IV
3515, California,San Francisco,Marina Del Rey,  Kenny Chesney
3516, California,San Francisco,Marina Del Rey,"  Strait, GeorgeGeorge Strait"
3517, California,San Francisco,MidCity Fiesta,  People Under The Stairs
3518, California,San Francisco,Midnight Train to Georgia,  Gladys Knight
3519, California,San Francisco,Moonlight Drive,  The Doors
3520, California,San Francisco,Morrison Hotel,  Lexington & 3rd
3521, California,San Francisco,Moving to L.A.,  Art Brut
3522, California,San Francisco,My California,  Beth Hart
3523, California,San Francisco,My Heart Is Lost,  
3524, California,San Francisco,Newport Living,  Cute Is What We Aim For
3525, California,San Francisco,Next to Highway Number 10,  John George Campbell
3526, California,San Francisco,No. 5,  Hollywood Undead
3527, California,San Francisco,No More Parties in LA,  Kanye West
3528, California,San Francisco,No Other Place,  Hollywood Undead
3529, California,San Francisco,No Se Vende La Calle,  Doc Gyneco
3530, California,San Francisco,Not So Bad in LA,  Allie X
3531, California,San Francisco,Number 13 Ba,  Pixies
3532, California,San Francisco,O.C. Confidential',  The Adolescents
3533, California,San Francisco,O.C. Life',  Rikk Agnew
3534, California,San Francisco,O.C. Supertones (That's just life in Orange County California),  The O.C. Supertones
3535, California,San Francisco,Ode to L.A.,  The Raveonettes
3536, California,San Francisco,Old L.A. Tonight,  Ozzy Osbourne
3537, California,San Francisco,Old School Hollywood,  System of a Down
3538, California,San Francisco,Ole Mulholland,  Frank Black (about the Los Angeles Aqueduct)
3539, California,San Francisco,On My Way To L.A.,  Phil Carmen
3540, California,San Francisco,On The Edge,  Terry Woods
3541, California,San Francisco,One in a Million,  Guns N' Roses
3542, California,San Francisco,Open Up,  Leftfield
3543, California,San Francisco,Orange County,  STEFY
3544, California,San Francisco,Orange County Girl,  Gwen Stefani
3545, California,San Francisco,Orange County Suite,  The Doors
3546, California,San Francisco,Orange County Lumber Truck,  Frank Zappa
3547, California,San Francisco,Out in L.A.,  Red Hot Chili Peppers
3548, California,San Francisco,Out of L.A.,  Jude
3549, California,San Francisco,Out on the Weekend,"  Young, NeilNeil Young"
3550, California,San Francisco,Pachuco Blues,  Lexington & 3rd
3551, California,San Francisco,Pacific Coast Highway,  Burt Bacharach
3552, California,San Francisco,Paradise City,"  Guns N' Roses, covered  Pat Boone"
3553, California,San Francisco,Party Girl,  Lexington & 3rd
3554, California,San Francisco,Party in the USA,  Miley Cyrus
3555, California,San Francisco,Pasadena,  Al Jolson
3556, California,San Francisco,Playing Favorites,  The Starting Line
3557, California,San Francisco,Please Please Please (Young Hollywood),  Head Automatica
3558, California,San Francisco,Pico and Sepulveda,  Freddy Martin (as Felix Figueroa and his Orchestra)
3559, California,San Francisco,PicoUnion District,  Psycho Realm
3560, California,San Francisco,Picture Postcards from L.A.,  Joshua Kadison
3561, California,San Francisco,The Promised Land,  Chuck Berry
3562, California,San Francisco,Purple Stain,  Red Hot Chili Peppers
3563, California,San Francisco,Recognize,  Warren G feat. The Twinz & Snoop Dogg
3564, California,San Francisco,Redondo Beach,"  Patti Smith, later covered  Morrissey"
3565, California,San Francisco,Revolution Blues,  Neil Young
3566, California,San Francisco,Ride Wit Me,  The Relativez feat. Butch Cassidy
3567, California,San Francisco,The River,  Good Charlotte featuring M. Shadows and Synyster Gates of Avenged Sevenfold
3568, California,San Francisco,Roamer,  Enrique Iglesias
3569, California,San Francisco,Rooming House on Venice Beach,  Jonathan Richman
3570, California,San Francisco,Saints of Los Angeles,  Mötley Crüe
3571, California,San Francisco,San Fernando Valley,  Bing Cros
3572, California,San Francisco,Santa Ana Wind,  Tom Russell
3573, California,San Francisco,Santa Monica,  Everclear
3574, California,San Francisco,Santa Monica,  Jay Malinowski
3575, California,San Francisco,Santa Monica,  Savage Garden
3576, California,San Francisco,Santa Monica,  Theory of a Deadman
3577, California,San Francisco,Santa Monica Dream,  Angus & Julia Stone
3578, California,San Francisco,"Save Me, San Francisco",  Train
3579, California,San Francisco,Say Goode to Hollywood,  Eminem
3580, California,San Francisco,Say Goode to Hollywood,  Billy Joel
3581, California,San Francisco,Screenwriter's Blues,  Soul Coughing
3582, California,San Francisco,Sea of Drugs,  Lexington & 3rd
3583, California,San Francisco,Sin City,  The Flying Burrito Brothers
3584, California,San Francisco,Skies Of L.A.,  Celine Dion
3585, California,San Francisco,Sleazy Wednesday,  Jack's Mannequin
3586, California,San Francisco,Sleepless in Silverlake,  Les Savy Fav
3587, California,San Francisco,Slow Down,  The Academy Is...
3588, California,San Francisco,So.Cal,  Delinquent Habits
3589, California,San Francisco,So L.A.,  The Motels
3590, California,San Francisco,Some Girls,  The Rolling Stones (references Zuma Beach)
3591, California,San Francisco,Some L.A. Niggaz,  Dr. Dre
3592, California,San Francisco,Some Other Time,  X
3593, California,San Francisco,Spectacular Views,  Rilo Kiley
3594, California,San Francisco,Starfish,  Lexington & 3rd
3595, California,San Francisco,Stephanie's for L.A.,  The Mother Hips
3596, California,San Francisco,Still in Hollywood,  Concrete Blonde
3597, California,San Francisco,Stories from Hollywood,  Jon Peter Lewis
3598, California,San Francisco,Straight Outta Compton,  N.W.A
3599, California,San Francisco,Strait of Gibraltar,  Val Holler
3600, California,San Francisco,Stranded in L.A.,  L.A. Guns
3601, California,San Francisco,Strange Season,  Michael Penn (references Angels Flight railway in Downtown Los Angeles)
3602, California,San Francisco,Streets of LBC,  Warren G
3603, California,San Francisco,Summer Means Fun,  Bruce & Terry (Malibu)
3604, California,San Francisco,Summer's Coming,  Sean Watkins
3605, California,San Francisco,Summertime in the LBC,  The Dove Shack
3606, California,San Francisco,Sunset Blvd,  Emblem3
3607, California,San Francisco,Sunset Grill,  Don Henley
3608, California,San Francisco,Sunset People,  Donna Summer
3609, California,San Francisco,Sunset Strip,  Courtney Love
3610, California,San Francisco,Surf Ain't No City (It's the Whole South Bay),  Brakkers
3611, California,San Francisco,Surf Route 101,  Jan and Dean
3612, California,San Francisco,Surfin' U.S.A.,  The Beach Boys (various surf spots in California)
3613, California,San Francisco,Sweet Dreams My LA Ex,  Rachel Stevens
3614, California,San Francisco,Temecula Sunrise,  New Years Day
3615, California,San Francisco,They Will Kill Us All (Without Mercy),  The Bronx
3616, California,San Francisco,This is L.A.,  Delinquent Habits
3617, California,San Francisco,This is L.A.,  The Briggs
3618, California,San Francisco,This Old Town,  Tom Petty
3619, California,San Francisco,This Town,  The GoGo's
3620, California,San Francisco,Three Little Pigs,  Green Jellÿ
3621, California,San Francisco,Time Spent in Los Angeles,  Dawes
3622, California,San Francisco,To Die in L.A.,  West Indian Girl
3623, California,San Francisco,To Live & Die in L.A.,  2Pac
3624, California,San Francisco,To Live and Die in L.A.,  Wang Chung
3625, California,San Francisco,Train,  Goldfrapp
3626, California,San Francisco,Twelve Thirty (Young Girls Are Coming to the Canyon),  The Mamas & the Papas
3627, California,San Francisco,Two Lost Angels,  Franky Perez
3628, California,San Francisco,Two More Bottles of Wine,  Emmylou Harris
3629, California,San Francisco,Under the Bridge,  The All Saints
3630, California,San Francisco,Under the Bridge,  Red Hot Chili Peppers
3631, California,San Francisco,Valley Girl,  Frank Zappa
3632, California,San Francisco,Valley of the Dollz,  Lexington & 3rd
3633, California,San Francisco,Van Nuys (Es Very Nice),  Los Abandoned
3634, California,San Francisco,Venice USA,  Van Morrison
3635, California,San Francisco,"Venice, USA",  Red Elvises
3636, California,San Francisco,Ventura,  Lexington & 3rd (references Ventura Boulevard)
3637, California,San Francisco,Ventura Blvd,  Tom Hagan
3638, California,San Francisco,The Vicodin Song,  Terra Naomi
3639, California,San Francisco,Wailin' in West Covina,  The Spectrums
3640, California,San Francisco,Walking in L.A.,  Missing Persons
3641, California,San Francisco,Walking in Los Angeles,  Kate Micucci
3642, California,San Francisco,Wannabe in L.A.,  Eagles of Death Metal
3643, California,San Francisco,War Within a Breath,  Rage Against the Machine
3644, California,San Francisco,Watts Riot,  KAM
3645, California,San Francisco,The Way The Story Goes,  Tim Foust
3646, California,San Francisco,We Built This City  Starship,
3647, California,San Francisco,We from the LBC,  Bad Azz feat. Snoop Dogg
3648, California,San Francisco,We Lost Our Way,  Chris Isaak
3649, California,San Francisco,We Run L.A.,  Ya Boy
3650, California,San Francisco,Weekend in L.A.,  The Toasters
3651, California,San Francisco,Welcome Me,  Indigo Girls
3652, California,San Francisco,Welcome to the Boomtown,  David & David
3653, California,San Francisco,Welcome to Hollywood,  Mitchel Musso
3654, California,San Francisco,Welcome to the Jungle,  Guns N' Roses
3655, California,San Francisco,West L.A. Fadeaway,  Grateful Dead
3656, California,San Francisco,White Guilt,  The Bronx
3657, California,San Francisco,Whittier Blvd.,  Thee Midniters
3658, California,San Francisco,Who Would've Thought,  Rancid (Echo Park)
3659, California,San Francisco,Who's Down,"  Kingspade (""Ptown"" – Placentia)"
3660, California,San Francisco,Why You'd Want to Live Here,  Death Cab for Cutie
3661, California,San Francisco,Wild Side,  Mötley Crüe
3662, California,San Francisco,William Faulkner in Hollywood,  Tom Russell Band
3663, California,San Francisco,Winter,  The Rolling Stones (reference to Stone Canyon)
3664, California,San Francisco,The World Began in Eden and Ended in Los Angeles,  Phil Ochs
3665, California,San Francisco,Wrong Way to Hollywood,  Wall of Voodoo
3666, California,San Francisco,Yo Home to BelAir,  DJ Jazzy Jeff & The Fresh Prince
3667, California,San Francisco,You're the Reason God Made Oklahoma,  David Frizzell and Shelly West (reference to L.A. County)
3668, California,San Francisco,,
3669, California,San Francisco,408 Funktion,  Killa Sharks
3670, California,San Francisco,707,  Mac Dre
3671, California,San Francisco,99 Miles to San Francisco,  April Matson
3672, California,San Francisco,All Dressed Up for San Francisco,  The Philosopher Kings
3673, California,San Francisco,All the Lost Souls Welcome You to San Francisco,  American Music Club
3674, California,San Francisco,Arizona,  Mark Lindsay
3675, California,San Francisco,Autumn,  Joanna Newsom
3676, California,San Francisco,Back in San Francisco,  The Orange Peels
3677, California,San Francisco,Back to Sausalito,  Rod McKuen
3678, California,San Francisco,Back to Sausalito,  Bob Russell
3679, California,San Francisco,The Ballad of San Francisco,  Caedmon's Call
3680, California,San Francisco,The Ballad of Wilhelm Fink,  Green Day
3681, California,San Francisco,Battery,  Metallica
3682, California,San Francisco,The Bay,  Lyrics Born
3683, California,San Francisco,The Bay,  Zion I
3684, California,San Francisco,Berkeley is My Ba and I Wanna Kill It,  Blatz
3685, California,San Francisco,The Best in Me,  Sherwood
3686, California,San Francisco,Bix Canyon Bridge,  Death Cab for Cutie
3687, California,San Francisco,The Blind Leaving the Blind,  Punch Brothers
3688, California,San Francisco,Bodega Bay,  Glen Uber
3689, California,San Francisco,Caldecott Tunnel,  Something Corporate
3690, California,San Francisco,California On My Mind,  Wild Light
3691, California,San Francisco,Calling San Francisco,  Tommy Castro
3692, California,San Francisco,Campbell California,  Lars Frederiksen and the Bastards
3693, California,San Francisco,Carlotta Valdez,  Harvey Danger
3694, California,San Francisco,The Chapter in Your Life Entitled San Francisco,  The Lucksmiths
3695, California,San Francisco,Christie Road,  Green Day
3696, California,San Francisco,Christmas in San Francisco,  Vic Damone
3697, California,San Francisco,City Hall,  Vienna Teng
3698, California,San Francisco,Cold Wind,  Arcade Fire
3699, California,San Francisco,Come Back from San Francisco,  The Magnetic Fields
3700, California,San Francisco,Come Monday,  Jimmy Buffett
3701, California,San Francisco,Condition Oakland,  Jawbreaker
3702, California,San Francisco,Danville Girl,  Woody Guthrie
3703, California,San Francisco,Deep Kick,  Red Hot Chili Peppers
3704, California,San Francisco,Deportee (Plane Wreck at Los Gatos),  Woody Guthrie
3705, California,San Francisco,Desvelado,  Bob Pulido
3706, California,San Francisco,Do You Know the Way to San Jose,"  Burt Bacharach, performed  Dionne Warwick, Neil Diamond, Frankie Goes to Hollywood"
3707, California,San Francisco,Don't Gimme No Bammer Weed,  RBL Posse
3708, California,San Francisco,Don't Marry Her,  The Beautiful South
3709, California,San Francisco,Down and Out in San Francisco,  Martha Berner
3710, California,San Francisco,Down in Oakland,  Transplants
3711, California,San Francisco,Down in Frisco,  Jon English
3712, California,San Francisco,Down on Mission Street,  Lloyd Cole
3713, California,San Francisco,Drunk in San Francisco,  San Quinn & Tuf Luv
3714, California,San Francisco,Earthquake Weather,  All Bets Off
3715, California,San Francisco,East Bay Night,  Rancid
3716, California,San Francisco,El Cerrito,  Cracker
3717, California,San Francisco,Fake Tales of San Francisco,  Arctic Monkeys
3718, California,San Francisco,Fasting in San Francisco,  Lupon
3719, California,San Francisco,Frisco Blues,  John Lee Hooker
3720, California,San Francisco,Frisco Depot,  Mickey Newbury
3721, California,San Francisco,Frisco Niggaz,"  Messy Marv, San Quinn, Jt the Bigga Figga, Black C."
3722, California,San Francisco,Frisco Town,  Memphis Minnie
3723, California,San Francisco,The Ghosts of San Francisco,  Chris Clark
3724, California,San Francisco,Gilman Street, (Berkeley)  The Mr. T Experience
3725, California,San Francisco,Girl from Mill Valley,  The Jeff Beck Group
3726, California,San Francisco,Girl in the Blue Velvet Band,  Peter Rowan
3727, California,San Francisco,Golden Gate,  Al Jolson
3728, California,San Francisco,The Golden Gate,  John Vanderslice
3729, California,San Francisco,Golden Gate Bridge,  Rose Melberg
3730, California,San Francisco,"Goode San Franscisco, Hello Amsterdam",  Doug Sahm
3731, California,San Francisco,"Goodnight, San Francisco",  The Bittersweets
3732, California,San Francisco,Got the Gate on the Golden Gate,  Mel Tormé
3733, California,San Francisco,Grace Cathedral Hill,  The Decemberists
3734, California,San Francisco,Grace Cathedral Park,  Red House Painters
3735, California,San Francisco,The Grand Duchess of San Francisco,  American Music Club
3736, California,San Francisco,Groveland Welcomes You,  Carmen Taira
3737, California,San Francisco,The Haircut Song,  Ray Stevens
3738, California,San Francisco,Haight Street,  Anberlin
3739, California,San Francisco,Half Moon Bay,  Ronnie Day
3740, California,San Francisco,Half Moon Bay,  Tom Grant
3741, California,San Francisco,Half Moon Bay,  Train
3742, California,San Francisco,Have a Nice Day,  Stereophonics
3743, California,San Francisco,Hazy SF,  Six Organs of Admittance
3744, California,San Francisco,"Hello, San Francisco",  Buddy Guy
3745, California,San Francisco,Here in Frisco,  Merle Haggard
3746, California,San Francisco,Honeymoon in San Francisco,  Of Montreal
3747, California,San Francisco,Houston (I'm Comin' to See You),  Glen Campbell
3748, California,San Francisco,Hyde Park,  Further
3749, California,San Francisco,Hyphy,  The Federation
3750, California,San Francisco,I Fought the Law,  Dead Kennedys
3751, California,San Francisco,I Left My Heart in San Francisco,  Tony Bennett
3752, California,San Francisco,I'm Always Drunk in San Francisco,  Carmen McRae
